query,answer,image,image_path,sub_queries
What type of animal is the South Sydney Rabbitohs logo?,rabbit,bf8cd0af73df52e04b3b8501b0d2db44,bf8cd0af73df52e04b3b8501b0d2db44.jpg,South Sydney Rabbitohs| logo| type of animal
What kind of bolt is the man holding in the logo for Melbourne Storm?,lightning,b5fafc9de980037c99a86c0855730a93,b5fafc9de980037c99a86c0855730a93.jpg,logo| Melbourne Storm| bolt
Does the city of Boston sit alongside a body of water?,yes,74ee114f86c8e57d286979c397367047,547a0e9560861430f4f973bbad073944.jpg,Boston| body of water
How many people are leading Barry Geraghty's horse?,two,7b36cf429373f0e91c6a009495349e8a,fc2739cf7c1d96cbc8f819e8dc6f6482.jpg,Barry Geraghty's horse| number of people leading
What is Davy Condon holding?,award,f2df787ddb739cf61fa0a2279e3af0d0,ff6048ae9c154ef558c40ceaaec82924.jpg,Davy Condon| holding
What is Ted Walsh holding below his chin?,microphone,9fadbf39d686a41f43d11dae1235938d,9fadbf39d686a41f43d11dae1235938d.jpg,Ted Walsh| holding| below his chin
How many spires are there at the Kentucky Derby grounds?,two,5588a1833b8fa95fe1b0ed520e447d64,5588a1833b8fa95fe1b0ed520e447d64.jpg,Kentucky Derby| spires| grounds
What are the shapes on the Forward (association football) ball?,triangles,36d003cc7611e2c23e99e7f8db3454a3,5d092868369e431b97ddfcc021e6d72b.jpg,shapes| Forward (association football) ball
How many people are on the advertisement for Soldier Soldier?,three,18b3dfaa6f86b816bef87231c02158d6,18b3dfaa6f86b816bef87231c02158d6.jpg,advertisement| Soldier Soldier| number of people
What color is David Lean's turtleneck?,white,454b6c9576950be43e4e948deaea9d03,25bf4d10c4065d90e87c78429e04f864.jpg,David Lean| turtleneck| color
What is separating Cale Yarborough from the fans?,gate,75b8b9fe62a857c57f6ca832b6604f1b,6a465da650f00bc53f6b53b1d0cfb72f.jpg,Cale Yarborough| fans| separation
How many photos are in this collage of Doha?,6,446401d7ffe6f0baf7494540012cb636,446401d7ffe6f0baf7494540012cb636.jpg,collage| Doha| photos
What color of shirt that MaliVai Washington wearing?,white,8a7b2c68dda1ee7125166e839bc732b1,87221edbca652ab0be5532bf64c77b87.jpg,MaliVai Washington| shirt color
What type of outerwear is Rick Leach wearing over his white shirt?,jacket,e30f6b87e35907d5ca11db82d34af664,56707fb38827642fa9434909b2f06218.jpg,Rick Leach| outerwear| white shirt
What sport is Anders Jarryd playing?,tennis,af0f8b81c2bd0e03a9afdbc372ccff33,edeae62ff73caf8a81d76b5c620109d0.jpg,Anders Jarryd| sport
What color socks is Guy Forget wearing?,white,7ac20083c6a20c7573ba22aa58465091,789c80e52063bce0796c7bfa83ae43cd.jpg,Guy Forget| color socks
Is the character in August Rush seen here holding a guitar?,yes,c0175d2e0351715e64746cd783a0a4fa,c0175d2e0351715e64746cd783a0a4fa.jpg,character| August Rush| guitar
How many people are wearing eyeglasses in Family Guy?,two,ccab3cabeaf253f735b480e97eb081c1,ccab3cabeaf253f735b480e97eb081c1.jpg,Family Guy| eyeglasses| number of people
What color is the background of the Curb Your Enthusiasm picture?,black,ebd633c9d8216cb6091b4d2fb5b23091,ebd633c9d8216cb6091b4d2fb5b23091.jpg,Curb Your Enthusiasm| picture| background color
What shape is on the left side of America's Got Talent?,star,89398dbc24773887ab4a163c8ec0d755,89398dbc24773887ab4a163c8ec0d755.jpg,America's Got Talent| shape| left side
Is Brandy Norwood's hair curly or straight?,straight,c8ad09d20a8f99526562a10359bdfb74,c8ad09d20a8f99526562a10359bdfb74.jpg,Brandy Norwood| hair| curly| straight
How many people are shown in Sang Doo! Let's Go to School?,four,e1bcc08a7f88ed44d03f37f796621c4f,630ee94d82b449925d321368255aa825.jpeg,Sang Doo! Let's Go to School| people shown
Are there four characters on the poster for Diamond Lover?,yes,f6b11a5f03f97016b7d02b4032bed344,856fe9310101e2e1fe60cd28b704f407.jpg,poster| Diamond Lover| four characters
How many people's faces are displayed on the poster for Sketch (2018 TV series)?,four,fee4a0c0254b5846e8b6fd792ab4c984,96541de0dd1351bbc17795c5d3e2990e.jpg,poster| Sketch (2018 TV series)| people's faces
What color is being used to show the deepest notes?,green,e67dc741da5e752509a5b2c78eea84ef,4f02cc8ee2f1d55c39e6617e470119a0.PNG,deepest notes| color
What facial expression does Charlie Puth have?,smile,195d66af95a1a0df57100eeaad9982a8,195d66af95a1a0df57100eeaad9982a8.jpg,Charlie Puth| facial expression
What is Ne-Yo wearing on his face?,sunglasses,3e15ebf70a4cc4398a2ed87dd4e3129b,3e15ebf70a4cc4398a2ed87dd4e3129b.jpg,Ne-Yo| wearing| face
Is the building where they played the 2001-02 UEFA Cup triangle shaped?,no,97498be4d2019592666adf21e4af230a,003b86e8c269a7c16d009f6f6633b8c7.jpg,building| 2001-02 UEFA Cup| triangle shaped
What color is the field shown in the photo of 2002–03 UEFA Cup?,green,3b5687cd441079819ab80e45293ae6a0,37a9a6a7ba3ca56f08f26e32e639ba35.jpg,photo| 2002–03 UEFA Cup| field color
How many photos make up this collage of Portsmouth?,eight,4e75da140d8ee18817a6ad2bf36fcb41,b86fe7d4f2e284666107819d0c6a0a82.jpg,collage| Portsmouth| number of photos
How many different color uniforms are being worn here during the 2004 Green Bay Packers season?,two,3f7e0576e1cc32f747f3c80e8e9328bb,1c8c36ee18370ea74a43c4649a1a0280.jpg,2004 Green Bay Packers season| color uniforms
What item is on the 2004 Indianapolis Colts season helmet?,horseshoe,138ce5686bee6e396a2eafba884de959,00a42b856e481580689927e49a29a0f8.jpg,2004 Indianapolis Colts season| helmet| item
Does Luke Perry have grey facial hair?,yes,efcc5fa1328e8742b13bbfccbcf2c232,efcc5fa1328e8742b13bbfccbcf2c232.jpg,Luke Perry| grey facial hair
Is Seville located along the water?,yes,0104fcb6f187a97b5cdd21cf1f41ab44,5100c2b830c5e52157e7276e9f3fcc71.jpg,Seville| location| water
"Is there a snowman shown in this collage of Charleston, South Carolina?",no,147d4bc8d2a2bb0379e9f1263cbe47be,147d4bc8d2a2bb0379e9f1263cbe47be.jpg,"collage| Charleston, South Carolina| snowman"
The shadow of what animal is present on The Omen poster?,dog,36413089260bded4abaeca951f32f174,36413089260bded4abaeca951f32f174.jpg,shadow| animal| The Omen poster
What is this Pitcher holding in his right hand?,baseball,588b94d097bb4c7449d017bb67d0ffa1,71ea35f6d22b7810145b46631235ea6f.JPG,Pitcher| right hand
What is surrounding the house in the logo Chesapeake Shores?,frame,7b4e31800bf90f3fcb2948e78914acfb,7b4e31800bf90f3fcb2948e78914acfb.jpg,logo| Chesapeake Shores| house| surrounding elements
What color is the background of the title card for New Girl?,black,2659209d4248bf4b679907fbf576bcfc,2659209d4248bf4b679907fbf576bcfc.jpg,background| title card| New Girl
what color are the shoes on all the cheerleaders in Bring It On (film)?,white,75ef8be820c448b5dec2d18e14bdd02c,75ef8be820c448b5dec2d18e14bdd02c.jpg,shoes| cheerleaders| Bring It On (film)
What shape is Atlanta–Fulton County Stadium?,circle,73bb0f05e3896f0f73499684b88b8502,73bb0f05e3896f0f73499684b88b8502.jpg,Atlanta–Fulton County Stadium| shape
What sport is played in this stadium for the Miami Orange Bowl?,football,1a2939bf8c2992dd9da770a774a3b64e,1a2939bf8c2992dd9da770a774a3b64e.jpg,Miami Orange Bowl| sport
How many people are in the Red Star Stadium?,none,2bc1c249663768b662cf5507940d2f46,12a80ac2a2699b2854f8871e711f7724.jpg,Red Star Stadium| number of people
What instruments are the members from Grizzly Bear (band) holding?,guitars,865a74fa84d5289107918a17e64955cd,865a74fa84d5289107918a17e64955cd.jpg,Grizzly Bear| band| instruments
What object is at the top of a Golden Globe Award?,globe,d92cf09e11d74f9c2e24c05d625c8ae2,d92cf09e11d74f9c2e24c05d625c8ae2.jpg,Golden Globe Award| object at the top
How many people are on the poster advertising Judge John Deed?,two,e1833999ee712ba537b52a85d02a36b4,e1833999ee712ba537b52a85d02a36b4.jpg,poster| Judge John Deed| number of people
Is the background for Always and Everyone clear or blurry?,blurry,58c2fcdb4a802046567ed1f470d7f6c8,b6878608d4eb4348b845d80c7c4c00c8.jpg,background| Always and Everyone| clear| blurry
"What can be seen in the sky here over Austin, Texas?",clouds,28db7ebff367984805432e69da25c280,28db7ebff367984805432e69da25c280.jpg,"Austin, Texas| sky"
Which part of the day is on a top right picture of Johannesburg?,night,8d1ad06d3f5209c4e8ebab52b443dbf8,8d1ad06d3f5209c4e8ebab52b443dbf8.jpg,top right picture| Johannesburg| part of the day
What shape is the Oldsmobile logo?,rectangle,8412e97a71a0509d0bd56fb6631005f1,8412e97a71a0509d0bd56fb6631005f1.jpg,Oldsmobile| logo| shape
What shapes are above the logo on Lionel Messi's shirt?,stars,be7a87387da9733e2ac502169bd88308,e050b74e5b062442b2863068250f5016.jpg,shapes| logo| Lionel Messi| shirt
What athletic brand logo is on Cristiano Ronaldo's jersey?,nike,15a4b2250c67c910eeaf776f08b08bc8,15a4b2250c67c910eeaf776f08b08bc8.jpg,athletic brand| logo| Cristiano Ronaldo| jersey
What symbol is in the upper left of the FC Barcelona logo?,cross,ad20afe31bcbfb2836998dbfa0ddbfa6,6716c3b54a4ba7204e3a62f89d3a5f49.jpg,FC Barcelona| logo| upper left symbol
How many night shots are in this collage of Tokyo?,two,f63228fa891acc3142e97c778aa1f600,f63228fa891acc3142e97c778aa1f600.jpg,night shots| collage| Tokyo
What color is the jacket Jay-Z is wearing?,black,7fc7cc227609bc51a14202c9236c88e7,7fc7cc227609bc51a14202c9236c88e7.jpg,Jay-Z| jacket| color
how many people are on the poster of I Know What You Did Last Summer,4,c8631a0c16f6b74626269498f0cce1fe,c8631a0c16f6b74626269498f0cce1fe.jpg,poster| I Know What You Did Last Summer| number of people
How many people are on the Inspector Gadget (film) poster?,two,e884614f92e4274046a3d5b43ee77603,e884614f92e4274046a3d5b43ee77603.jpg,Inspector Gadget (film)| poster| number of people
Is Alan Jones talking to a man or a woman?,man,1004ac025f65c6975ee0d4d52082a5c5,1004ac025f65c6975ee0d4d52082a5c5.jpg,Alan Jones | talking | man | woman
What sport does Tony Longhurst participate in with this vehicle?,nascar,7c9f3c90858cae1475486071d5607285,51af04c5c0e9efe747101c41d32e5081.jpg,Tony Longhurst| sport| vehicle
Does Bob Bryan play Tennis?,yes,b5f6ddd703539a018210051711e2d397,5b7ba60def2e8064316a28fd67b503d8.jpg,Bob Bryan| play Tennis
What is Mike Bryan wearing on his right wrist?,wristband,5b7ba60def2e8064316a28fd67b503d8,5b7ba60def2e8064316a28fd67b503d8.jpg,Mike Bryan | right wrist | wearing
What sport does David Ferrer play?,tennis,f6b033b9422406514eaf9cdea7c6e4d2,1d1853885759fd0494ad71714680ba15.jpg,David Ferrer| sport
What is the dominant hand of Andy Murray?,right,db44e12c5043127259bd8b8987217e8d,db44e12c5043127259bd8b8987217e8d.jpg,Andy Murray| dominant hand
What is the woman on the 102 Dalmatians poster holding?,umbrella,4fc83bb59563f3e3563cd0ba0bc7952f,4fc83bb59563f3e3563cd0ba0bc7952f.jpg,102 Dalmatians| poster| woman| holding
Is Roger Federer raising his right or left arm straight up in the air?,left,bbe3fb29732649f55774d833c9d431f5,31f823b882d2b78ff2303dd1f83e073f.jpg,Roger Federer| right arm| left arm| raising arms
How many posts are sticking out of the water near West Pier?,four,3de746aa23b09a5a39d5500e5fed01e3,3de746aa23b09a5a39d5500e5fed01e3.jpg,posts| water| West Pier
Where is Brighton pier located?,sea,f98c4b4c68ddf7478569ebaffc72cde6,f98c4b4c68ddf7478569ebaffc72cde6.jpg,Brighton pier| location
In which hand does Mahesh Bhupathi holds a tennis racket?,right,b15a766089eafe6145e373b1bacfa948,8f47fd06f5fcb26fcf02861873dd40e9.jpg,Mahesh Bhupathi| tennis racket| hand
What is the woman wearing on her body in this poster of Roger Dodger (film)?,skirt,832e09e0fb901c1d6bced49a853b3cfd,832e09e0fb901c1d6bced49a853b3cfd.jpg,poster| Roger Dodger (film)| woman| clothing
Is the water clear or murky in this photo from Blood Diamond?,murky,e833799035ff0653b3624f07b890a608,cc5846df3f50367e7b47795314100c4a.jpg,water| clear| murky| photo| Blood Diamond
What is the man standing on in Yes Man (film)?,grass,af8ebac29097b1d8b14df5c4c72b646a,af8ebac29097b1d8b14df5c4c72b646a.jpg,man| standing| Yes Man (film)
How many women of The Three Degrees have an afro?,1,5a5fc5e4b83c419fcbdd316db4a1a30a,5a5fc5e4b83c419fcbdd316db4a1a30a.jpg,The Three Degrees| women| afro
The logo for Collectables Records shows a red what in the background?,phonograph,40fe26ed275339839a26228866bdf018,40fe26ed275339839a26228866bdf018.jpg,logo| Collectables Records| red element in background
What is above the soccer ball in the Southampton F.C. logo?,halo,9ac8a39185a2a7aa8d90c9fcff528a3e,9ac8a39185a2a7aa8d90c9fcff528a3e.jpg,Southampton F.C. logo| soccer ball| above
What is John Edward Gray wearing on his face?,glasses,c325476c4951ed3d5289a3b340ff619a,254268f50c8c37107af950bcebf4fb9f.jpg,John Edward Gray| wearing| face
What is the color of the logo for Weightlifting at the 2016 Summer Olympics?,blue,9ab281b856680ad5ba60e84b7cabee81,285e618219991a8b2578102923b1f52a.jpg,logo| Weightlifting| 2016 Summer Olympics| color
What object is the NAC Breda logo shaped like?,shield,525c69a5b0b7ef87c24bf2707b429375,525c69a5b0b7ef87c24bf2707b429375.jpg,NAC Breda| logo| shape
What kind of wall is behind Mickey Wright?,brick,1957fa55d26e4a0ca40598c86d2775c6,e1ac10950708ffed0b0ef3410ef2d3ec.jpg,Mickey Wright| wall
How many people are wearing ties on the How I Met Your Mother poster?,one,08f3a8eb12378a9d90d7c567afe3e3c3,08f3a8eb12378a9d90d7c567afe3e3c3.jpg,How I Met Your Mother| poster| people| wearing ties
What type of animal is depicted on the Atletico Madrid flag?,bear,5b2d30b7a13ff697030dde9488b0a88a,243fbc330ebab02ed83f58d958b0b712.jpg,Atletico Madrid| flag| animal
What kind of skates is the penguin wearing in the Pittsburgh Penguins logo?,ice,380fc9458c91710de4df7312be9a39d4,380fc9458c91710de4df7312be9a39d4.jpg,Pittsburgh Penguins| logo| skates| penguin
How many photos are in this collage of Jakarta?,eight,d0d06f227e09929532e3ab763af57b4c,e9e4a8169feaf4bbedeb81ab5e328eae.jpg,collage| Jakarta| photos
Is there a game in progress in this photo of Sydney Football Stadium?,yes,175433fea9a12270de52e2b940e9a7fa,39ab18d0c2fca21665e62eabc66c7a55.jpg,photo| Sydney Football Stadium| game in progress
How many lights are on behind Michelle Connor?,two,fdc4fa29fdff44e7460d4f79e01587f6,fdc4fa29fdff44e7460d4f79e01587f6.jpg,lights| Michelle Connor
What round object is in the logo for Moss FK?,ball,62ad79ac888265d8723fa4c5b242190a,e3437745f5db1a5d3d5b25bf00af4582.jpg,logo| Moss FK| round object
What sport is being played in this Exhibition game?,soccer,012d5f7145f087a706202fc56f05facc,cd49bdd001cb4ecb41b353d915283901.jpg,Exhibition game| sport
What color hair does Claudia Joy Holden have?,brown,c033ef125e48eb0ce4f8012968c9422e,28195bd99160896b5da562353e3b2c41.jpg,Claudia Joy Holden| hair color
What is the winner of the Filmfare Lifetime Achievement Award wearing in her ears?,earrings,5369a7f8f1ba2414a040ae9964d2643d,eda90b1cfa93501e396f68d36066051d.jpg,winner| Filmfare Lifetime Achievement Award| ears
What is this candidate for Filmfare Award for Best Supporting Actress wearing around her neck?,necklace,7301709753e558b1e07711a10549333d,eda90b1cfa93501e396f68d36066051d.jpg,candidate| Filmfare Award| Best Supporting Actress| wearing around her neck
How many people are in the Anuraag (1972 film) poster?,two,c72b80bb06feea47badd6427dcd11954,c72b80bb06feea47badd6427dcd11954.jpg,Anuraag (1972 film)| poster| number of people
Is Donald McKay wearing a vest beneath his jacket?,yes,95a8a6c32e197b97d517df2181407d74,e9a9184070a49124d782a1fb3f4ca499.jpg,Donald McKay| vest| jacket
What sport is played in the stadium shown in the lower left of this collage of St Louis?,baseball,b1ca078d020c3ed9d6360b50da490dd5,b1ca078d020c3ed9d6360b50da490dd5.jpg,stadium| St Louis| sport
What film related object appears at the bottom of the Drama City poster?,reel,46ab1a60438aff125240b97e20f63bc3,f82805d615f5a95b25d244f7ce83ab7f.jpg,Drama City| poster| film related object
How many different shades of green can be seen on the Sydney Football Stadium field?,two,175433fea9a12270de52e2b940e9a7fa,79fa8a852c04de4ae92c78cd04f10e98.jpg,shades of green| Sydney Football Stadium| field
What shpae is the roof of the building on the lower left in Oslo?,triangular,38323c3775fd78c157c8058a82aa7b43,38323c3775fd78c157c8058a82aa7b43.jpg,building| roof| lower left| Oslo
What color is the Golden Globe Award?,gold,d92cf09e11d74f9c2e24c05d625c8ae2,d92cf09e11d74f9c2e24c05d625c8ae2.jpg,Golden Globe Award| color
"Considering the Screen Actors Guild Award, what is the statue holding in it's hands?",masks,4b4874b71511ec081e5d3eb0d3547571,4b4874b71511ec081e5d3eb0d3547571.jpg,Screen Actors Guild Award| statue| hands
Is the statue featured in this collage of Dublin a man or woman?,man,20753dd86d2fa870fd4352cc8fec3cd8,20753dd86d2fa870fd4352cc8fec3cd8.jpg,collage| Dublin| statue| man| woman
What are the Broad City ladies sitting on?,chairs,74400632c887f51bd6e7142d374b4e78,74400632c887f51bd6e7142d374b4e78.jpg,Broad City| ladies| sitting on
How many earrings is Kate Mara wearing in her left ear?,two,9236ff4ef9e1611603da6d9a64666791,9236ff4ef9e1611603da6d9a64666791.jpg,Kate Mara| earrings| left ear
What is the main color of the Mass spectrometry machine?,white,1d762993c05b14ec6592ff01ff1ce45d,1d762993c05b14ec6592ff01ff1ce45d.jpg,Mass spectrometry machine| main color
Does the Saving Hope title screen show the inside of a building?,yes,e2024537f3ed1bd7b574af483096bc12,e2024537f3ed1bd7b574af483096bc12.jpg,Saving Hope| title screen| inside of a building
What geological feature can be seen in the background of Seattle?,mountain,1d99f2e2d1888e6d93cd44a50b5e81d6,1d99f2e2d1888e6d93cd44a50b5e81d6.jpg,geological feature| Seattle
What type of body of water is flowing through Berlin?,canal,9a4a1da13c983c71590435399e94432e,d0acf1c28935a67aa40e57403484dfc8.jpg,body of water| Berlin
What is docked in the water in this photo of Potsdam?,boat,f147de608aef0344bc592de303627d4d,ec83efe355b6d70eeed4857a05369567.jpg,Potsdam| photo| docked in the water
Is there a bridge in this collage of Dusseldorf?,yes,9de4b17dee13f58bfb7c7aa88f62d6c5,3581b0d5f3e51e0b8cb454b6a6e54877.jpg,collage| Dusseldorf| bridge
What color is the background of Midsomer Murders poster?,black,d71b16c10c5956cb8f40be64a4838499,d71b16c10c5956cb8f40be64a4838499.jpg,Midsomer Murders| poster| background color
What pattern is on the shirt Lionel Messi is wearing?,stripes,be7a87387da9733e2ac502169bd88308,f5c8fa630ab8b2dbd044df042aa1a7ce.jpg,Lionel Messi| shirt| pattern
What color is used to highlight Malayalam on the map?,blue,663b08b312f5c05bea76339938291748,d663376202b170c4ce5019555400f099.jpg,map| Malayalam| color
What color is the Canadian Screen Awards trophy,gold,7bc453c462e706ee16651670848ee405,7bc453c462e706ee16651670848ee405.jpg,Canadian Screen Awards| trophy| color
What color is Chris Amon's hair?,brown,a86a60142170659baf762e2079cc3d77,157a488f95298b66ee1554b147b1b647.jpg,Chris Amon| hair color
Is Dan Gurney smiling?,no,ca8f56513ed86e598ae54ba26320086c,62fc3417e8c0eb78b107ab6d2d460300.jpg,Dan Gurney| smiling
What type of facial hair does Graham Hill have here?,moustache,dc66961601133f0b26f44d0f69bada1c,dc66961601133f0b26f44d0f69bada1c.jpg,Graham Hill| facial hair
What is Peter Revson wearing on his head?,helmet,406162629298c626e0070fa076ad3bbd,0ba7be350787e3f51886330a8a22cd3b.jpg,Peter Revson| wearing| head
Is this a modern or historic photo of Masten Gregory?,historic,249f8269d9ada7fe51be69eff8283d38,6a0a64aa4bce76c140f3ca84e9f22b5c.jpg,Masten Gregory| modern photo| historic photo
What symbol is the logo of Jane The Virgin trying to represent?,sun,acb1f2cc144c5fdea691acc9f03f20bf,9b948fdce04ee2225933641e1c3b30d9.jpg,logo| Jane The Virgin| symbol| representation
Does the Doctors (2000 TV series) take place in a city with high rise buildings?,yes,b01b873a6dc08e03e5a49eb290987c88,fa49433000bb905f368f0ed377503946.jpg,Doctors (2000 TV series)| city| high rise buildings
"Judging from this collage, is Campinas a rural or urban area?",urban,2261d61e92eb0916bb0afde54c4d40af,5130e129a3272f730132a8c09bdb5d76.jpg,collage| Campinas| rural| urban area
What position is this mans right leg in during Weightlifting at the 2012 Summer Olympics?,bent,285e618219991a8b2578102923b1f52a,3be9572db6ebd6053e821aad493d3a67.jpg,Weightlifting| 2012 Summer Olympics| man's right leg position
What piece of furniture is located to the left of Cale Yarborough?,chair,75b8b9fe62a857c57f6ca832b6604f1b,6a465da650f00bc53f6b53b1d0cfb72f.jpg,furniture| Cale Yarborough
What is Richard Petty wearing on his head?,hat,9f02b3c432f0114f2bc26cd2ef819be9,9f02b3c432f0114f2bc26cd2ef819be9.jpg,Richard Petty| wearing| head
Is Darrel Waltrip smiling?,yes,904f9ee7b508432f9ba6f433b4a5b641,8a7e6fa94d02f4aa6209e31e6d30aabb.JPG,Darrel Waltrip| smiling
How many people are on the Tin Cup poster?,two,8a01b323ae2145074db10491bfec3de2,8a01b323ae2145074db10491bfec3de2.jpg,Tin Cup poster| number of people
What type of ball is featured on the Southampton F.C. logo?,soccer,9ac8a39185a2a7aa8d90c9fcff528a3e,9ac8a39185a2a7aa8d90c9fcff528a3e.jpg,Southampton F.C.| logo| ball
What is the Leeds United F.C. logo in the shape of?,shield,96f41fafd6b199cd218d720b12e11158,1c2ccb2af52e000a2dc3ba0061f662ad.jpg,Leeds United F.C.| logo| shape
How many dragons are on the Carlisle United F.C. badge?,two,39e78bd89f117a5f21a0d11fb85366b8,39e78bd89f117a5f21a0d11fb85366b8.jpg,Carlisle United F.C.| badge| number of dragons
"What does this man in Hello, Larry have around his head?",headphones,7ef34bc11c860ae589607174d45ebd14,7ef34bc11c860ae589607174d45ebd14.jpg,"Hello, Larry| man| around his head"
How many boats are at the end of the dock in this advertisement for Cocoon (film)?,one,c21afe123e3d524201a916b9711a2496,c21afe123e3d524201a916b9711a2496.jpg,advertisement| Cocoon (film)| boats| end of the dock
What color is the dress Sarah Brightman is wearing?,white,4503886c454318d4b86515a13ec833d0,4503886c454318d4b86515a13ec833d0.jpg,dress| Sarah Brightman
What main color is the tower in the center of this image of Taipei?,blue,632ea110be92836441adfb3167edf8ff,7d26394e8ef68855d28abf62afcd00c6.jpg,tower| color| Taipei
Are the stripes in the upper right of the FC Barcelona logo vertical or horizontal?,vertical,ad20afe31bcbfb2836998dbfa0ddbfa6,6716c3b54a4ba7204e3a62f89d3a5f49.jpg,FC Barcelona| logo| stripes| vertical| horizontal
Where is the scenery for Home and Away taken?,beach,3bf5208118cfdf42e939cd414eef192b,3bf5208118cfdf42e939cd414eef192b.jpg,scenery| Home and Away
Is Josh Barrett (Home and Away) wearing something around his neck?,yes,38946df961ca9b876db3cd419bd0b67e,38946df961ca9b876db3cd419bd0b67e.jpg,Josh Barrett| Home and Away| wearing something around his neck
What color are the gentlemans shoes on Twelfth Night?,black,8d65d56091cc13f16fe1043745198994,579c1ccf01190978a5426f74bf434db3.jpg,gentleman's shoes| Twelfth Night
What is Olivia (Twelfth Night) holding over her head?,veil,57edbef400cf3f25d1b30366e6dfbed4,341c9daa74695852f113c37b485fcb5c.jpg,Olivia (Twelfth Night)| holding| over her head
What is the round object on the poster of Hank Zipzer (TV Series)?,globe,eac109f9fd9202c127f83291c0dd9fb7,adb4823ef2109e238478676e35b0b1a9.jpg,poster| Hank Zipzer (TV Series)| round object
What is the instrument displayed in the logo for Classic Brit Awards?,violin,23b54290c6c2b46ed89e3237bd603594,23b54290c6c2b46ed89e3237bd603594.jpg,instrument| logo| Classic Brit Awards
How many people sit in a bobsled in Cool Runnings?,four,6cea0791d1b58ed5d8eda9dda60ebcd8,6cea0791d1b58ed5d8eda9dda60ebcd8.jpg,bobsled| Cool Runnings| number of people
What apparatus is featured over the water in this collage of London?,bridge,edda61d6ace989ed6a5aa01af7ffcd32,edda61d6ace989ed6a5aa01af7ffcd32.jpg,apparatus| collage| London
What shape is in yellow on the Virtus Pallacanestro Bologna logo?,star,f7a5c51327bf618af7f0df7299fc0798,25cafa5b59f2b4c058a81dcd2d727e18.jpg,Virtus Pallacanestro Bologna| logo| yellow shape
What gray substance is in the background in this poster for Quantum of Solace?,smoke,c18ecd55ff75875eb2e498f6093ef751,c18ecd55ff75875eb2e498f6093ef751.jpg,poster| Quantum of Solace| gray substance
What is Andrew Lloyd Webber speaking into?,microphone,f914cb31694774008c67190c8e78d5fe,f914cb31694774008c67190c8e78d5fe.jpg,Andrew Lloyd Webber| speaking into
What is Johann Sebastian Bach wearing on his head?,wig,e7131007c33fe496624f9e8b3a057272,e7131007c33fe496624f9e8b3a057272.jpg,Johann Sebastian Bach| wearing| head
What is Tatiana Tarasova wearing around her neck?,scarf,08cbddd829e14a6facefd244f3654dfa,57ab22123e77f4d4e980108799b148e3.jpg,Tatiana Tarasova | wearing | neck
What is the color of the background for the New Girl logo?,black,2659209d4248bf4b679907fbf576bcfc,a7028f15bf84590a692d5cbf0ad2a012.jpg,New Girl| logo| background color
Is the logo for Black Mirror purple?,no,32c4c835f094cbad9f3f24d26bb5425b,32c4c835f094cbad9f3f24d26bb5425b.jpg,logo| Black Mirror| color purple
What color are the boots worn by Hank Hall?,red,0c0b1a0ae1ef0c75528a3f01348a6426,5d7943d14b12242b3aa51aea2eac382f.jpg,Hank Hall| boots| color
What type of ball is featured on the FC Barcelona logo?,soccer,ad20afe31bcbfb2836998dbfa0ddbfa6,6716c3b54a4ba7204e3a62f89d3a5f49.jpg,FC Barcelona| logo| type of ball
What is Catalina Saavedra holding in her hand?,microphone,fa8dadbebf089dad85264b5997e317e8,1374c07342b34f72d3e944bd470845da.jpg,Catalina Saavedra| holding| hand
How many purses are on the cover of Wild Child (film)?,one,ca6632513301dbf690f993ea5b2b2e30,ca6632513301dbf690f993ea5b2b2e30.jpg,cover| Wild Child (film)| purses
What is Tina Turner holding in her right hand?,microphone,ddd6468b84a22868e6df6175abd655dd,c47e9be7d3fe4164c483c7c03db5e06d.jpg,Tina Turner| right hand
Is All My Children written in silver or gold?,silver,a1430d2974c2efabc77a524fe048960c,a1430d2974c2efabc77a524fe048960c.jpg,All My Children| silver| gold
Is the background red in the logo for The Bill?,no,37f99741195ab2045e7b135d488d4be9,37f99741195ab2045e7b135d488d4be9.jpg,background| red| logo| The Bill
What is the wall pattern behind P. Susheela?,checkered,66eb4368e9ce2866d826f0a388113c90,66eb4368e9ce2866d826f0a388113c90.jpg,wall pattern| P. Susheela
What is on the face of K.J. Yesudas?,eyeglasses,17dd5c2897c622a18a1ffc6110c85e2f,17dd5c2897c622a18a1ffc6110c85e2f.jpg,K.J. Yesudas| face|
"In the Home and Away poster, what can be seen in the sand besides people?",footprints,3bf5208118cfdf42e939cd414eef192b,3bf5208118cfdf42e939cd414eef192b.jpg,Home and Away| poster| sand| besides people
How many buttons are visible on Lady Gaga's jacket?,two,c0b54476aeb0ad69aae3a3a07c5b0972,1f0eea376639981cd9dff7343dd58e57.jpg,Lady Gaga| jacket| buttons
What are hanging around Richard Dreyfuss's neck?,glasses,e0dcb574e723b5ffdeb75fe994d746d3,e0dcb574e723b5ffdeb75fe994d746d3.jpg,Richard Dreyfuss| neck| hanging objects
How many members are in the group Outlawz?,six,c163679fd6dcdb58444ac783d47f1b3c,c163679fd6dcdb58444ac783d47f1b3c.jpg,members| Outlawz| group
What color is the scripted writing in Knots Landing?,black,5f058664682b34a97f80b18a51d6e161,0fc1c40eaec77ad124efe5ac68269739.jpg,Knots Landing| scripted writing| color
